id,host_response_rate,host_is_superhost,host_listings_count,host_identity_verified,street,neighbourhood,latitude,longitude,PropertyType,RoomType,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,extra_people,minimum_nights,has_availability
20190053,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.68356,-74.00301,Apartment,Entire home/apt,5,1,3,3,Real Bed,144,1,0,1,1
20190343,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.68614,-73.99082,Apartment,Entire home/apt,4,1,2,3,Real Bed,150,1,0,4,1
20190580,,0,2,0,"New York, NY, United States",Queens,40.72967,-73.98595,Apartment,Private room,2,1,1,1,Real Bed,75,1,0,2,1
20190740,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.68956,-73.93853,Apartment,Entire home/apt,6,2,2,3,Real Bed,150,4,25,2,1
20191868,0.43,0,4,1,"New York, NY, United States",Brooklyn,40.76255,-73.97453,Apartment,Entire home/apt,7,2,3,3,Real Bed,350,1,0,30,1
20191974,,0,1,1,"Brooklyn, NY, United States",Queens,40.71041,-73.95773,Apartment,Entire home/apt,4,1,2,2,Real Bed,200,1,0,3,1
20191991,1,1,5,1,"Brooklyn, NY, United States",Manhattan,40.68133,-73.90947,Apartment,Entire home/apt,6,1,3,4,Real Bed,150,2,15,28,1
20193058,1,1,5,1,"Brooklyn, NY, United States",Queens,40.67925,-73.91017,Apartment,Entire home/apt,6,1,4,5,Real Bed,122,2,15,28,1
20193790,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.71029,-73.95148,Apartment,Private room,3,1,1,1,Real Bed,90,1,0,1,1
20193830,1,1,2,1,"Brooklyn, NY, United States",Brooklyn,40.68828,-73.96215,Apartment,Entire home/apt,5,2,3,3,Real Bed,450,1,0,2,1
20194264,,0,2,0,"New York City, NY, United States",Manhattan,40.78083,-73.91145,Cabin,Entire home/apt,4,1.5,2,1,Real Bed,125,1,0,2,1
20194454,1,1,91,0,"New York, NY, United States",Brooklyn,40.75155,-73.97356,Resort,Private room,2,1,1,1,Real Bed,359,1,0,3,1
20195496,1,0,1,0,"Brooklyn, NY, United States",Manhattan,40.68115,-73.90999,Apartment,Private room,1,1,1,1,Real Bed,60,1,15,5,1
20195539,,0,1,0,"New York, NY, United States",Brooklyn,40.78809,-73.94319,Apartment,Entire home/apt,4,2,2,3,Real Bed,200,2,0,7,1
20196464,,0,1,1,"New York, NY, United States",Brooklyn,40.77692,-73.98111,Apartment,Entire home/apt,4,1,1,2,Real Bed,206,1,0,5,1
20196860,,0,1,1,"Queens, NY, United States",Brooklyn,40.75645,-73.91458,Apartment,Private room,1,1,1,1,Real Bed,50,1,0,4,1
20202650,1,0,50,0,"New York, NY, United States",Brooklyn,40.74847,-73.97562,Other,Entire home/apt,3,1,1,1,Real Bed,222,1,0,30,1
20202971,1,0,50,0,"New York, NY, United States",Brooklyn,40.74947,-73.9761,Other,Entire home/apt,3,1,1,2,Real Bed,175,1,0,30,1
20206499,,0,1,0,"New York, NY, United States",Manhattan,40.80445,-73.96649,Apartment,Entire home/apt,2,1,1,1,Real Bed,120,1,50,6,1
20206733,1,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.71987,-73.96141,Apartment,Private room,1,1,1,1,Real Bed,55,1,0,5,1
20206749,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.73038,-73.95548,Apartment,Entire home/apt,4,1,1,2,Real Bed,189,1,0,1,1
20207132,1,0,2,0,"Brooklyn, NY, United States",Brooklyn,40.60106,-74.00933,Apartment,Entire home/apt,2,1,1,2,Real Bed,95,1,0,2,1
20207945,,0,1,0,"New York, NY, United States",Brooklyn,40.74715,-73.94605,Apartment,Private room,1,1,1,1,Real Bed,70,2,10,2,1
20208354,1,1,3,1,"Brooklyn, NY, United States",Queens,40.68564,-73.94508,Apartment,Private room,2,2,1,1,Real Bed,60,1,0,2,1
20211113,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.65673,-73.96058,Apartment,Entire home/apt,4,1,1,1,Real Bed,125,2,75,4,1
20212531,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.66426,-73.95773,Apartment,Private room,3,1,1,1,Real Bed,60,1,20,1,1
20213045,1,0,3,1,"Brooklyn, NY, United States",Manhattan,40.71687,-73.95012,Townhouse,Entire home/apt,4,2.5,2,2,Real Bed,300,4,50,5,1
20213442,0.4,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.67586,-73.9504,Townhouse,Private room,1,1,1,1,Real Bed,75,1,0,3,1
20213659,1,0,4,0,"Queens, NY, United States",Manhattan,40.66778,-73.85345,Apartment,Private room,2,1,1,1,Real Bed,89,1,0,1,1
20213732,,0,1,0,"Brooklyn, NY, United States",Queens,40.67377,-73.95398,Apartment,Private room,1,1,1,1,Real Bed,53,1,0,1,1
20215712,1,0,1,0,"New York, NY, United States",Manhattan,40.73552,-74.00554,Apartment,Entire home/apt,4,1,1,1,Real Bed,300,2,50,3,1
20216401,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.70032,-73.91684,Apartment,Private room,1,1.5,1,1,Real Bed,60,1,10,1,1
20216511,,0,1,0,"New York, NY, United States",Manhattan,40.69549,-73.91838,Apartment,Private room,1,1,1,1,Real Bed,30,1,0,1,1
20223912,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.71703,-73.94298,Apartment,Entire home/apt,4,1,2,1,Real Bed,150,1,0,5,1
20227210,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.67635,-73.97113,Apartment,Entire home/apt,3,1,1,2,Real Bed,124,1,0,2,1
20227428,1,0,11,0,"Queens, NY, United States",Manhattan,40.75794,-73.72956,Apartment,Private room,2,1,1,1,Real Bed,45,1,25,1,1
20227482,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.70745,-73.94484,Condominium,Entire home/apt,3,1,2,2,Real Bed,175,1,0,4,1
20228476,1,0,1,1,"Brooklyn, NY, United States",Manhattan,40.6762,-73.9617,Apartment,Entire home/apt,3,1,1,1,Real Bed,75,1,50,2,1
20230917,,0,2,1,"Brooklyn, NY, United States",Brooklyn,40.69562,-73.95107,Apartment,Private room,1,1,1,1,Real Bed,47,1,30,5,1
20231480,1,0,9,0,"Brooklyn, NY, United States",Brooklyn,40.65593,-73.91798,House,Private room,1,1,1,1,Real Bed,80,1,40,7,1
20231737,,1,3,1,"Brooklyn, NY, United States",Manhattan,40.6775,-73.95404,Apartment,Private room,2,1,1,1,Real Bed,69,1,0,1,1
20233308,1,0,1,0,"New York, NY, United States",Manhattan,40.85598,-73.93427,Apartment,Entire home/apt,3,1,1,1,Real Bed,80,1,0,2,1
20235608,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.69716,-73.91447,Apartment,Entire home/apt,4,1,2,2,Real Bed,195,4,45,2,1
20235701,,0,2,1,"New York, NY, United States",Brooklyn,40.83103,-73.94653,Apartment,Private room,2,1,1,1,Real Bed,80,1,0,1,1
20235984,,0,1,0,"Brooklyn, NY, United States",Bronx,40.70115,-73.9212,Apartment,Private room,2,1,1,1,Real Bed,55,1,0,6,1
20237047,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.65967,-73.96242,Apartment,Entire home/apt,4,1,1,2,Real Bed,100,1,0,2,1
20243718,,0,1,0,"New York, NY, United States",Brooklyn,40.80024,-73.96826,Apartment,Private room,1,1,1,1,Real Bed,51,1,0,7,1
20243875,1,0,2,0,"Brooklyn, NY, United States",Brooklyn,40.70089,-73.9273,Townhouse,Private room,4,2,2,2,Real Bed,250,3,70,2,1
20245126,0,0,1,0,"Brooklyn , NY, United States",Manhattan,40.67215,-73.94831,Apartment,Private room,2,1,1,1,Real Bed,150,1,20,1,1
20245577,1,0,1,0,"New York, NY, United States",Bronx,40.77621,-73.98054,Apartment,Private room,1,1,1,1,Real Bed,140,1,20,1,1
20248246,1,1,2,1,"Brooklyn, NY, United States",Queens,40.69156,-73.94359,Apartment,Private room,2,1,1,1,Real Bed,95,1,0,5,1
20253237,1,0,1,0,"New York, NY, United States",Brooklyn,40.8204,-73.94652,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,4,30,3,1
20254247,,0,2,1,"Brooklyn, NY, United States",Manhattan,40.69444,-73.95116,Apartment,Private room,1,1,1,1,Real Bed,60,1,20,30,1
20255084,,0,1,0,"New York, NY, United States",Brooklyn,40.76326,-73.95967,Apartment,Entire home/apt,3,1,1,1,Real Bed,149,1,0,5,1
20255158,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.67651,-73.95877,Apartment,Private room,1,1,1,1,Real Bed,40,1,0,6,1
20256027,,0,1,1,"New York, NY, United States",Manhattan,40.74195,-73.97826,Apartment,Private room,2,2,1,1,Real Bed,69,1,18,1,1
20257297,1,0,1,0,"New York, NY, United States",Manhattan,40.71332,-74.00643,Loft,Entire home/apt,2,1,1,1,Real Bed,300,1,0,2,1
20257357,1,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.68796,-73.99997,Apartment,Entire home/apt,2,1,1,1,Real Bed,149,1,0,3,1
20260218,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.69201,-73.92364,Apartment,Private room,1,1,1,1,Real Bed,40,1,0,9,1
20261316,,0,1,0,"New York, NY, United States",Manhattan,40.79093,-73.97528,Other,Entire home/apt,4,2,2,2,Real Bed,270,4,100,7,1
20265104,,0,0,0,"New York, NY, United States",Manhattan,40.73574,-74.00121,Condominium,Entire home/apt,2,1.5,1,1,Real Bed,290,2,25,14,1
20265742,0.33,0,1,1,"Brooklyn, NY, United States",Manhattan,40.68151,-73.94827,Apartment,Entire home/apt,5,1.5,2,2,Real Bed,250,1,0,3,1
20268134,0.9,0,2,1,"Brooklyn, NY, United States",Manhattan,40.69074,-73.93696,Apartment,Entire home/apt,4,1,1,2,Real Bed,85,2,10,5,1
20269743,,0,1,0,"Queens, NY, United States",Brooklyn,40.77773,-73.90719,Apartment,Private room,1,1,1,1,Real Bed,35,1,0,1,1
20271220,,0,1,1,"New York, NY, United States",Brooklyn,40.79629,-73.94913,Apartment,Private room,1,1.5,1,1,Real Bed,55,1,0,7,1
20274278,1,0,1,0,"Brooklyn, NY, United States",Manhattan,40.60954,-73.95966,Apartment,Entire home/apt,2,1,1,1,Pull-out Sofa,78,2,10,4,1
20277166,1,0,1,1,"Brooklyn, NY, United States",Manhattan,40.64844,-73.96726,House,Entire home/apt,4,1,2,2,Real Bed,115,1,0,5,1
20277675,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.68358,-73.9627,Apartment,Private room,2,1,1,2,Real Bed,59,1,0,3,1
20278184,,0,3,0,"Brooklyn , NY, United States",Manhattan,40.68609,-73.91525,Apartment,Private room,1,2,1,1,Real Bed,32,1,0,1,1
20278421,0.9,1,2,1,"Brooklyn, NY, United States",Manhattan,40.68838,-73.92208,Apartment,Private room,3,1,1,2,Real Bed,45,1,20,2,1
20279672,,0,2,1,"Brooklyn, NY, United States",Brooklyn,40.68855,-73.95137,Apartment,Private room,2,1,1,1,Real Bed,70,1,5,2,1
20279691,0.5,0,3,0,"Brooklyn, NY, United States",Brooklyn,40.65198,-73.96078,Apartment,Entire home/apt,4,1,2,2,Real Bed,99,1,10,3,1
20280692,,0,1,0,"Queens, NY, United States",Brooklyn,40.78182,-73.91248,Apartment,Entire home/apt,4,1,2,3,Real Bed,160,1,0,5,1
20281546,,0,1,1,"New York, NY, United States",Brooklyn,40.80711,-73.95826,Apartment,Entire home/apt,2,1,1,1,Real Bed,114,1,0,1,1
20282225,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.6867,-73.94212,Apartment,Private room,1,1,1,1,Real Bed,55,1,15,3,1
20283433,1,1,3,1,"Brooklyn, NY, United States",Queens,40.71389,-73.95103,Apartment,Private room,2,1,1,1,Real Bed,55,1,12,7,1
20283488,,0,1,0,"Queens, NY, United States",Brooklyn,40.7641,-73.91879,House,Private room,2,2,1,1,Real Bed,160,1,0,2,1
20284463,1,0,2,1,"New York, NY, United States",Manhattan,40.83082,-73.94677,Apartment,Private room,2,1,1,1,Real Bed,60,1,10,4,1
20285257,,0,1,1,"New York, NY, United States",Queens,40.7134,-73.99069,Apartment,Entire home/apt,3,1,1,1,Real Bed,150,1,0,1,1
20286116,,0,2,0,"Brooklyn, NY, United States",Queens,40.70515,-73.92349,Apartment,Private room,2,1,1,1,Real Bed,85,1,0,2,1
20287051,,0,1,1,"New York, NY, United States",Brooklyn,40.70781,-74.00051,Apartment,Private room,2,2,1,1,Real Bed,90,1,15,2,1
20287322,,0,1,0,"New York, NY, United States",Brooklyn,40.71261,-73.99609,Apartment,Private room,2,1,2,1,Real Bed,80,1,0,7,1
20291879,0.67,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.69132,-73.94494,Apartment,Private room,1,1,1,1,Real Bed,150,1,0,2,1
20292523,,0,1,0,"New York, NY, United States",Brooklyn,40.72206,-73.99497,Apartment,Entire home/apt,6,2,2,2,Real Bed,350,1,0,5,1
20294316,0,0,2,0,"Brooklyn, NY, United States",Manhattan,40.63601,-73.91503,House,Private room,1,1,1,1,Real Bed,110,1,60,1,1
20297560,,0,1,1,"Queens, NY, United States",Manhattan,40.69557,-73.9043,Apartment,Private room,2,1,1,1,Real Bed,42,1,0,2,1
20300137,1,0,1,0,"New York, NY, United States",Brooklyn,40.72526,-73.98128,Apartment,Entire home/apt,2,1,1,1,Real Bed,140,1,0,3,1
20302205,,0,1,0,"Queens, NY, United States",Brooklyn,40.70216,-73.89944,Apartment,Entire home/apt,2,1,1,1,Real Bed,75,2,40,10,1
20303322,0.97,1,4,1,"Brooklyn, NY, United States",Manhattan,40.6421,-73.98171,Townhouse,Private room,2,1,1,1,Real Bed,66,1,0,2,1
20304656,,0,1,0,"New York, NY, United States",Queens,40.80416,-73.95557,Apartment,Private room,1,1,1,1,Real Bed,60,1,0,7,1
20305686,,0,1,0,"Astoria , NY, United States",Queens,40.76406,-73.90959,House,Private room,1,1,1,1,Real Bed,112,1,0,7,1
20306472,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.69256,-73.96058,Apartment,Private room,1,1,1,1,Real Bed,35,1,0,1,1
20308615,1,0,1,0,"Bronx, NY, United States",Manhattan,40.82406,-73.8934,Guest suite,Entire home/apt,2,1,1,1,Real Bed,155,2,40,3,1
20308703,,0,1,0,"Brooklyn , NY, United States",Manhattan,40.69072,-73.92674,Apartment,Entire home/apt,4,1,2,2,Real Bed,165,1,0,3,1
20308833,,0,2,1,"Brooklyn, NY, United States",Brooklyn,40.66872,-73.93451,Apartment,Private room,2,1,1,1,Real Bed,60,1,10,3,1
20308927,1,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.67447,-73.97605,Apartment,Entire home/apt,6,3,3,5,Real Bed,400,4,25,2,1
20309202,1,0,1,1,"New York, NY, United States",Brooklyn,40.71035,-74.01722,Apartment,Private room,1,1,1,1,Real Bed,90,1,0,1,1
20309353,,0,1,1,"Brooklyn, NY, United States",Queens,40.71237,-73.9598,Apartment,Private room,2,1,1,1,Real Bed,75,1,5,4,1
20320826,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.68161,-73.95237,Apartment,Private room,2,1,1,1,Real Bed,120,1,20,30,1
20321714,1,0,1,0,"New York, NY, United States",Brooklyn,40.74819,-73.97201,Apartment,Entire home/apt,4,1,1,2,Real Bed,200,2,25,6,1
20321803,1,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.69575,-73.96966,Apartment,Entire home/apt,2,1,1,1,Real Bed,99,2,20,3,1
20322611,,0,2,0,"Brooklyn, NY, United States",Brooklyn,40.69095,-73.95017,Apartment,Private room,1,1,1,1,Real Bed,40,1,0,2,1
20322645,,0,1,0,"New York, NY, United States",Brooklyn,40.75879,-73.98155,Apartment,Entire home/apt,4,1,1,2,Real Bed,185,4,25,3,1
20323803,0.8,0,1,0,"New York, NY, United States",Queens,40.72017,-73.98412,Apartment,Private room,2,1,1,1,Real Bed,90,1,40,2,1
20325986,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.70423,-73.91595,Guest suite,Private room,2,1,1,1,Real Bed,75,1,0,1,1
20326395,1,1,8,1,"Brooklyn, NY, United States",Manhattan,40.72074,-73.9432,Apartment,Entire home/apt,4,1,1,2,Real Bed,90,1,0,30,1
20327659,,0,1,0,"New York, NY, United States",Brooklyn,40.73775,-73.98319,Apartment,Entire home/apt,4,1,1,1,Real Bed,179,1,0,1,1
20328568,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.72106,-73.95974,Apartment,Entire home/apt,3,1,1,1,Real Bed,269,1,0,5,1
20329223,1,0,1,0,"New York, NY, United States",Brooklyn,40.74075,-73.98162,Apartment,Private room,1,1,1,1,Real Bed,110,1,20,14,1
20330243,,0,1,0,"New York, NY, United States",Manhattan,40.81545,-73.94613,Apartment,Private room,2,1,1,1,Real Bed,60,1,20,1,1
20331468,1,1,3,0,"New York, NY, United States",Brooklyn,40.7856,-73.97539,Apartment,Entire home/apt,4,1,1,2,Real Bed,289,1,0,3,1
20331502,,0,1,1,"New York, NY, United States",Brooklyn,40.7973,-73.9618,Apartment,Private room,1,1,1,1,Real Bed,55,1,0,3,1
20331717,,0,1,1,"New York, NY, United States",Manhattan,40.73891,-73.98295,Apartment,Private room,2,1,1,1,Real Bed,139,1,0,2,1
20333200,1,0,1,0,"New York, NY, United States",Manhattan,40.77345,-73.98774,Apartment,Private room,1,1,2,1,Real Bed,89,1,35,10,1
20333831,1,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.67907,-73.94916,Apartment,Entire home/apt,5,1,6,1,Real Bed,150,2,25,2,1
20337158,1,1,7,1,"Queens, NY, United States",Brooklyn,40.74748,-73.8647,Apartment,Shared room,2,1,1,1,Couch,45,1,55,1,1
20345108,,0,2,0,"New York, NY, United States",Brooklyn,40.81012,-73.95825,Apartment,Private room,2,1,1,1,Real Bed,55,1,15,1,1
20350538,0.95,0,435,0,"New York, NY, United States",Brooklyn,40.73993,-74.00147,Apartment,Entire home/apt,3,1,1,1,Real Bed,164,1,0,30,1
20350704,,0,0,0,"New York, NY, United States",Brooklyn,40.80419,-73.94792,Loft,Shared room,1,1,1,2,Real Bed,65,1,0,1,1
20355009,,0,1,0,"New York, NY, United States",Brooklyn,40.81698,-73.93968,Apartment,Private room,2,1,1,1,Real Bed,70,1,0,1,1
20355471,1,0,1,0,"Brooklyn , NY, United States",Brooklyn,40.73384,-73.95407,Apartment,Entire home/apt,2,1,1,1,Real Bed,120,1,0,4,1
20356256,,0,1,1,"New York, NY, United States",Queens,40.72982,-73.98371,Apartment,Private room,1,1,1,1,Real Bed,56,1,0,2,1
20356479,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.69072,-73.92531,Apartment,Private room,1,1,1,1,Real Bed,80,1,0,1,1
20356865,0.75,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.71327,-73.94763,Apartment,Private room,2,1,1,1,Real Bed,60,1,25,2,1
20359408,,0,1,0,"New York, NY, United States",Manhattan,40.73972,-73.97839,Apartment,Private room,1,1,1,1,Real Bed,58,1,0,5,1
20361914,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.70258,-73.92466,Apartment,Private room,1,1,1,1,Real Bed,110,1,0,5,1
20362110,,0,1,1,"New York, NY, United States",Brooklyn,40.81876,-73.93974,Apartment,Private room,1,1,1,1,Real Bed,80,1,0,1,1
20373836,,0,2,0,"New York, NY, United States",Manhattan,40.70874,-74.01342,Apartment,Private room,2,1,1,1,Real Bed,102,1,0,1,1
20376152,1,1,2,0,"Brooklyn, NY, United States",Staten Island,40.68385,-73.95627,Apartment,Private room,2,1.5,1,1,Real Bed,50,1,20,3,1
20379446,0.8,0,1,1,"New York, NY, United States",Manhattan,40.69445,-73.93828,Apartment,Private room,2,1,1,1,Real Bed,85,1,0,2,1
20379828,,0,1,1,"Brooklyn, NY, United States",Queens,40.68911,-73.94145,Apartment,Private room,2,2,1,1,Real Bed,80,1,0,1,1
20381341,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.70182,-73.9188,Apartment,Private room,2,1,1,1,Real Bed,50,1,0,1,1
20382522,,0,1,0,"New York, NY, United States",Brooklyn,40.8216,-73.93679,Apartment,Private room,2,1,1,1,Real Bed,86,1,0,1,1
20384987,,0,1,1,"New York, NY, United States",Manhattan,40.76122,-73.98583,Apartment,Private room,2,1,1,1,Real Bed,136,1,25,3,1
20385039,0.93,0,7,0,"Brooklyn, NY, United States",Brooklyn,40.67425,-73.87279,Apartment,Shared room,2,1,1,1,Real Bed,79,1,20,1,1
20385260,,0,3,1,"Brooklyn, NY, United States",Brooklyn,40.72099,-73.96007,Loft,Entire home/apt,5,1,2,3,Real Bed,211,2,40,1,1
20386575,0.93,0,7,0,"Brooklyn, NY, United States",Manhattan,40.6746,-73.87293,Apartment,Shared room,1,1,1,1,Real Bed,159,1,20,1,1
20387176,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.70031,-73.91718,Apartment,Private room,2,1.5,1,1,Real Bed,55,1,0,1,1
20389491,,0,2,0,"Brooklyn, NY, United States",Brooklyn,40.66583,-73.93563,Apartment,Entire home/apt,2,1,1,1,Real Bed,70,1,0,30,1
20389872,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.71351,-73.96038,Apartment,Private room,1,1,1,1,Real Bed,80,1,0,1,1
20390786,,0,1,0,"New York, NY, United States",Brooklyn,40.72178,-73.98645,Other,Private room,1,1,1,1,Real Bed,80,1,0,1,1
20394608,,0,1,0,"New York, NY, United States",Manhattan,40.82094,-73.95366,Apartment,Private room,2,1,1,1,Real Bed,49,1,0,16,1
20394813,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.67988,-73.97375,Apartment,Entire home/apt,2,1,1,1,Real Bed,125,1,0,1,1
20394850,,0,1,0,"New York, NY, United States",Brooklyn,40.77002,-73.96183,Apartment,Entire home/apt,2,1,1,2,Real Bed,150,2,0,7,1
20395266,,0,2,1,"Queens, NY, United States",Manhattan,40.75461,-73.91903,Apartment,Private room,1,1,1,1,Real Bed,30,1,25,4,1
20395432,1,0,1,1,"Brooklyn, NY, United States",Manhattan,40.71279,-73.94154,Apartment,Entire home/apt,4,1,1,2,Real Bed,144,2,25,4,1
20396246,,0,2,1,"New York, NY, United States",Brooklyn,40.81677,-73.93927,Apartment,Entire home/apt,7,1,3,5,Real Bed,185,5,20,1,1
20404055,,0,1,1,"New York, NY, United States",Manhattan,40.8459,-73.94219,Apartment,Private room,2,1,1,1,Real Bed,60,1,0,1,1
20404264,,0,1,0,"New York, NY, United States",Manhattan,40.7889,-73.9482,Apartment,Private room,2,1,1,1,Real Bed,73,1,30,3,1
20405868,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.61897,-74.03675,Apartment,Entire home/apt,2,1,1,1,Real Bed,85,1,25,1,1
20405958,1,0,25,1,"New York, NY, United States",Brooklyn,40.776,-73.98815,Apartment,Entire home/apt,7,2,2,2,Real Bed,300,1,0,30,1
20406188,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.64419,-73.95947,Apartment,Private room,1,1,1,1,Real Bed,130,1,0,1,1
20406627,,0,1,1,"Queens, NY, United States",Brooklyn,40.75001,-73.87358,Apartment,Private room,1,1,1,1,Real Bed,80,1,30,2,1
20411065,1,0,1,0,"Queens, NY, United States",Manhattan,40.79511,-73.8473,Townhouse,Private room,1,3,1,1,Real Bed,53,1,0,7,1
20418684,1,1,1,1,"New York, NY, United States",Manhattan,40.72208,-73.97779,Apartment,Entire home/apt,2,1,1,1,Real Bed,185,1,0,1,1
20419339,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.72037,-73.94624,Apartment,Entire home/apt,4,1,1,1,Real Bed,175,3,70,2,1
20421016,,0,1,0,"New York, NY, United States",Manhattan,40.6569,-73.9568,Apartment,Entire home/apt,2,1,1,1,Real Bed,70,1,0,3,1
20423928,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.68653,-73.9438,Apartment,Private room,2,1,1,1,Real Bed,85,1,16,4,1
20424312,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.69145,-73.92152,Apartment,Private room,1,1,1,1,Real Bed,40,1,0,2,1
20425734,,0,1,1,"Woodside, NY, United States",Brooklyn,40.74273,-73.90458,Apartment,Private room,1,1,1,1,Real Bed,35,1,0,7,1
20427684,1,1,7,1,"Queens, NY, United States",Brooklyn,40.74967,-73.86311,Apartment,Shared room,1,1,1,1,Real Bed,45,1,55,1,1
20431492,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.69173,-73.95104,Apartment,Private room,1,1,1,1,Real Bed,38,1,0,1,1
20432615,,0,2,0,"New York, NY, United States",Manhattan,40.79574,-73.96312,Apartment,Private room,1,1,1,1,Real Bed,61,1,0,1,1
20435261,,0,2,1,"Brooklyn, NY, United States",Brooklyn,40.67133,-73.97859,Apartment,Private room,2,1,1,1,Real Bed,94,1,20,2,1
20435343,,0,2,0,"Brooklyn , NY, United States",Brooklyn,40.70439,-73.92546,Apartment,Private room,2,1,1,1,Real Bed,54,1,0,2,1
20435636,,1,1,1,"Brooklyn, NY, United States",Brooklyn,40.72767,-73.95084,Apartment,Private room,2,1,1,1,Real Bed,80,1,15,5,1
20435773,,0,1,1,"New York, NY, United States",Bronx,40.725,-73.97711,Apartment,Entire home/apt,2,1,1,1,Real Bed,120,1,0,8,1
